5.0, 5.0, 5.0, 5.0, 
10.0, 10.0, 10.0, 10.0, 
15.0, 15.0, 15.0, 15.0, 
20.0, 20.0, 20.0, 20.0, 
25.0, 25.0, 25.0, 21.0, 
30.0, 30.0, 30.0, 30.0, 
35.0, 35.0, 35.0, 35.0, 
40.0, 40.0, 40.0, 40.0, 
45.0, 45.0, 31.0, 36.0, 
50.0, 50.0, 39.0, 41.0, 
55.0, 55.0, 37.0, 55.0, 
60.0, 60.0, 31.0, 54.0, 
65.0, 65.0, 29.0, 55.0, 
70.0, 70.0, 29.0, 69.0, 
75.0, 75.0, 38.0, 54.0, 
80.0, 80.0, 39.0, 60.0, 
85.0, 85.0, 30.0, 75.0, 
90.0, 90.0, 27.0, 51.0, 
95.0, 95.0, 26.0, 57.0, 
100.0, 100.0, 27.0, 63.0, 
105.0, 105.0, 15.0, 55.0, 
110.0, 110.0, 19.0, 73.0, 
115.0, 115.0, 41.0, 65.0, 
120.0, 120.0, 38.0, 65.0, 
125.0, 125.0, 23.0, 67.0, 
130.0, 130.0, 23.0, 58.0, 
135.0, 135.0, 24.0, 69.0, 
140.0, 140.0, 14.0, 66.0, 
145.0, 145.0, 27.0, 76.0, 
150.0, 150.0, 20.0, 66.0, 
155.0, 155.0, 27.0, 80.0, 
160.0, 160.0, 21.0, 53.0, 
165.0, 165.0, 29.0, 77.0, 
170.0, 170.0, 19.0, 73.0, 
175.0, 175.0, 18.0, 60.0, 
180.0, 180.0, 31.0, 98.0, 
185.0, 185.0, 21.0, 94.0, 
190.0, 190.0, 14.0, 79.0, 
195.0, 195.0, 20.0, 70.0, 
200.0, 200.0, 23.0, 81.0, 
205.0, 205.0, 30.0, 94.0, 
210.0, 210.0, 31.0, 70.0, 
215.0, 215.0, 15.0, 81.0, 
220.0, 220.0, 26.0, 69.0, 
225.0, 225.0, 15.0, 88.0, 
230.0, 230.0, 23.0, 83.0, 
235.0, 235.0, 18.0, 67.0, 
240.0, 240.0, 23.0, 66.0, 
245.0, 245.0, 16.0, 88.0, 
250.0, 250.0, 28.0, 68.0, 
255.0, 255.0, 27.0, 92.0, 
260.0, 260.0, 21.0, 84.0, 
265.0, 265.0, 18.0, 84.0, 
270.0, 270.0, 14.0, 91.0, 
275.0, 275.0, 15.0, 90.0, 
280.0, 280.0, 20.0, 87.0, 
285.0, 285.0, 18.0, 96.0, 
290.0, 290.0, 16.0, 93.0, 
295.0, 295.0, 15.0, 60.0, 
300.0, 300.0, 22.0, 104.0, 
