50.0, 50.0, 50.0, 50.0, 
100.0, 100.0, 100.0, 100.0, 
150.0, 150.0, 150.0, 150.0, 
200.0, 200.0, 200.0, 200.0, 
240.0, 240.0, 250.0, 250.0, 
290.0, 290.0, 300.0, 300.0, 
340.0, 340.0, 350.0, 350.0, 
390.0, 390.0, 400.0, 400.0, 
410.0, 410.0, 450.0, 450.0, 
460.0, 460.0, 500.0, 500.0, 
477.0, 477.0, 550.0, 550.0, 
484.0, 484.0, 580.0, 600.0, 
505.0, 505.0, 621.0, 650.0, 
535.0, 535.0, 650.0, 700.0, 
560.0, 560.0, 686.0, 750.0, 
579.0, 579.0, 704.0, 800.0, 
629.0, 629.0, 830.0, 850.0, 
679.0, 679.0, 798.0, 900.0, 
683.0, 683.0, 857.0, 950.0, 
733.0, 733.0, 920.0, 1000.0, 
752.0, 752.0, 959.0, 1050.0, 
802.0, 802.0, 987.0, 1100.0, 
840.0, 840.0, 1033.0, 1138.0, 
863.0, 863.0, 1161.0, 1170.0, 
913.0, 913.0, 1082.0, 1228.0, 
963.0, 963.0, 1186.0, 1251.0, 
1013.0, 1013.0, 1192.0, 1326.0, 
1063.0, 1063.0, 1173.0, 1354.0, 
1113.0, 1113.0, 1255.0, 1420.0, 
1131.0, 1131.0, 1279.0, 1460.0, 
1174.0, 1174.0, 1343.0, 1500.0, 
1186.0, 1186.0, 1355.0, 1552.0, 
1190.0, 1190.0, 1374.0, 1572.0, 
1236.0, 1236.0, 1463.0, 1620.0, 
1246.0, 1246.0, 1463.0, 1664.0, 
1296.0, 1296.0, 1532.0, 1696.0, 
1303.0, 1303.0, 1469.0, 1749.0, 
1352.0, 1352.0, 1639.0, 1786.0, 
1387.0, 1387.0, 1617.0, 1792.0, 
1393.0, 1393.0, 1701.0, 1849.0, 
1406.0, 1406.0, 1584.0, 1847.0, 
1409.0, 1409.0, 1769.0, 1940.0, 
1459.0, 1459.0, 1691.0, 1938.0, 
1464.0, 1464.0, 1817.0, 1951.0, 
1514.0, 1514.0, 1862.0, 2027.0, 
1530.0, 1530.0, 1871.0, 1991.0, 
1580.0, 1580.0, 1742.0, 2140.0, 
1611.0, 1611.0, 1876.0, 2131.0, 
1617.0, 1617.0, 1910.0, 2222.0, 
1666.0, 1666.0, 1829.0, 2210.0, 
1687.0, 1687.0, 2140.0, 2271.0, 
1691.0, 1691.0, 1996.0, 2197.0, 
1741.0, 1741.0, 1970.0, 2271.0, 
1791.0, 1791.0, 2109.0, 2385.0, 
1829.0, 1829.0, 2046.0, 2387.0, 
1879.0, 1879.0, 2137.0, 2432.0, 
1929.0, 1929.0, 2122.0, 2568.0, 
1979.0, 1979.0, 2216.0, 2513.0, 
1986.0, 1986.0, 2339.0, 2562.0, 
2036.0, 2036.0, 2262.0, 2606.0, 
2086.0, 2086.0, 2395.0, 2607.0, 
2136.0, 2136.0, 2434.0, 2699.0, 
2147.0, 2147.0, 2494.0, 2735.0, 
2197.0, 2197.0, 2721.0, 2789.0, 
2217.0, 2217.0, 2411.0, 2802.0, 
2218.0, 2218.0, 2589.0, 2751.0, 
2220.0, 2220.0, 2562.0, 2876.0, 
2228.0, 2228.0, 2741.0, 2947.0, 
2254.0, 2254.0, 2563.0, 2894.0, 
2304.0, 2304.0, 2729.0, 3060.0, 
2354.0, 2354.0, 2811.0, 2973.0, 
2380.0, 2380.0, 2681.0, 3050.0, 
2430.0, 2430.0, 2863.0, 3101.0, 
2456.0, 2456.0, 2847.0, 3203.0, 
2506.0, 2506.0, 2893.0, 3168.0, 
2521.0, 2521.0, 3020.0, 3197.0, 
2563.0, 2563.0, 2951.0, 3128.0, 
2599.0, 2599.0, 2999.0, 3210.0, 
2649.0, 2649.0, 3068.0, 3236.0, 
2699.0, 2699.0, 2899.0, 3292.0, 
2749.0, 2749.0, 3119.0, 3506.0, 
2799.0, 2799.0, 2977.0, 3381.0, 
2802.0, 2802.0, 2989.0, 3452.0, 
2805.0, 2805.0, 3208.0, 3421.0, 
2855.0, 2855.0, 3271.0, 3577.0, 
2905.0, 2905.0, 3167.0, 3542.0, 
2922.0, 2922.0, 3181.0, 3649.0, 
2958.0, 2958.0, 3449.0, 3731.0, 
2967.0, 2967.0, 3434.0, 3713.0, 
3017.0, 3017.0, 3379.0, 3722.0, 
3067.0, 3067.0, 3457.0, 3704.0, 
3117.0, 3117.0, 3561.0, 3757.0, 
3134.0, 3134.0, 3510.0, 3863.0, 
3184.0, 3184.0, 3510.0, 3981.0, 
3189.0, 3189.0, 3743.0, 3937.0, 
3239.0, 3239.0, 3692.0, 3803.0, 
3266.0, 3266.0, 3627.0, 3962.0, 
3316.0, 3316.0, 3698.0, 4000.0, 
3331.0, 3331.0, 3564.0, 4155.0, 
3354.0, 3354.0, 3777.0, 4017.0, 
3365.0, 3365.0, 3774.0, 4050.0, 
3405.0, 3405.0, 3775.0, 4163.0, 
3434.0, 3434.0, 3811.0, 4286.0, 
3442.0, 3442.0, 3910.0, 4220.0, 
3448.0, 3448.0, 3776.0, 4119.0, 
3496.0, 3496.0, 3794.0, 4265.0, 
3546.0, 3546.0, 3853.0, 4322.0, 
3596.0, 3596.0, 4094.0, 4258.0, 
3624.0, 3624.0, 4199.0, 4301.0, 
3668.0, 3668.0, 3960.0, 4361.0, 
3684.0, 3684.0, 3885.0, 4422.0, 
3696.0, 3696.0, 4013.0, 4445.0, 
3719.0, 3719.0, 4191.0, 4552.0, 
3721.0, 3721.0, 4093.0, 4665.0, 
3737.0, 3737.0, 4193.0, 4446.0, 
3781.0, 3781.0, 4090.0, 4512.0, 
3826.0, 3826.0, 4294.0, 4545.0, 
3876.0, 3876.0, 4140.0, 4690.0, 
3878.0, 3878.0, 4225.0, 4777.0, 
3890.0, 3890.0, 4548.0, 4612.0, 
3925.0, 3925.0, 4412.0, 4557.0, 
3949.0, 3949.0, 4229.0, 4758.0, 
3964.0, 3964.0, 4377.0, 4828.0, 
4014.0, 4014.0, 4318.0, 4794.0, 
4064.0, 4064.0, 4452.0, 4862.0, 
4114.0, 4114.0, 4334.0, 4908.0, 
4164.0, 4164.0, 4606.0, 4946.0, 
4169.0, 4169.0, 4516.0, 4967.0, 
4170.0, 4170.0, 4477.0, 5026.0, 
4212.0, 4212.0, 4564.0, 5051.0, 
4234.0, 4234.0, 4558.0, 5048.0, 
4284.0, 4284.0, 4554.0, 5201.0, 
4333.0, 4333.0, 4977.0, 5238.0, 
4383.0, 4383.0, 4952.0, 5155.0, 
4400.0, 4400.0, 4848.0, 5147.0, 
4428.0, 4428.0, 4698.0, 5173.0, 
4478.0, 4478.0, 4966.0, 5086.0, 
4520.0, 4520.0, 4934.0, 5239.0, 
4549.0, 4549.0, 4859.0, 5343.0, 
4599.0, 4599.0, 5136.0, 5477.0, 
4600.0, 4600.0, 5272.0, 5611.0, 
4614.0, 4614.0, 4857.0, 5353.0, 
4648.0, 4648.0, 5074.0, 5438.0, 
4698.0, 4698.0, 5027.0, 5428.0, 
4729.0, 4729.0, 5264.0, 5629.0, 
4751.0, 4751.0, 5096.0, 5527.0, 
4801.0, 4801.0, 5165.0, 5623.0, 
4851.0, 4851.0, 5135.0, 5683.0, 
4901.0, 4901.0, 5246.0, 5710.0, 
4951.0, 4951.0, 5289.0, 5851.0, 
5001.0, 5001.0, 5450.0, 5990.0, 
5038.0, 5038.0, 5456.0, 5843.0, 
5088.0, 5088.0, 5501.0, 5956.0, 
5102.0, 5102.0, 5445.0, 5851.0, 
5152.0, 5152.0, 5458.0, 5976.0, 
5159.0, 5159.0, 5620.0, 5933.0, 
5186.0, 5186.0, 5625.0, 6114.0, 
5206.0, 5206.0, 5512.0, 6128.0, 
5229.0, 5229.0, 5613.0, 6121.0, 
5238.0, 5238.0, 6032.0, 6047.0, 
5260.0, 5260.0, 5568.0, 6135.0, 
5265.0, 5265.0, 5765.0, 6195.0, 
5273.0, 5273.0, 5810.0, 6175.0, 
5323.0, 5323.0, 5706.0, 6169.0, 
5336.0, 5336.0, 5835.0, 6222.0, 
5385.0, 5385.0, 5887.0, 6428.0, 
5435.0, 5435.0, 5839.0, 6356.0, 
5445.0, 5445.0, 5720.0, 6372.0, 
5477.0, 5477.0, 6028.0, 6430.0, 
5527.0, 5527.0, 5848.0, 6295.0, 
5577.0, 5577.0, 6096.0, 6467.0, 
5579.0, 5579.0, 6012.0, 6603.0, 
5597.0, 5597.0, 6022.0, 6524.0, 
5645.0, 5645.0, 6072.0, 6461.0, 
5656.0, 5656.0, 6257.0, 6672.0, 
5686.0, 5686.0, 6164.0, 6573.0, 
5702.0, 5702.0, 6370.0, 6720.0, 
5705.0, 5705.0, 6222.0, 6693.0, 
5755.0, 5755.0, 6292.0, 6667.0, 
5805.0, 5805.0, 6180.0, 6793.0, 
5855.0, 5855.0, 6146.0, 6755.0, 
5869.0, 5869.0, 6079.0, 6938.0, 
5879.0, 5879.0, 6372.0, 6819.0, 
5892.0, 5892.0, 6384.0, 6574.0, 
5905.0, 5905.0, 6405.0, 6736.0, 
5955.0, 5955.0, 6487.0, 6835.0, 
5964.0, 5964.0, 6181.0, 6939.0, 
6014.0, 6014.0, 6499.0, 6858.0, 
6041.0, 6041.0, 6450.0, 6966.0, 
6091.0, 6091.0, 6833.0, 7055.0, 
6113.0, 6113.0, 6431.0, 7173.0, 
6163.0, 6163.0, 6660.0, 7191.0, 
6202.0, 6202.0, 6655.0, 7294.0, 
6229.0, 6228.0, 6633.0, 7107.0, 
6233.0, 6233.0, 6780.0, 7196.0, 
6266.0, 6266.0, 6732.0, 7180.0, 
6316.0, 6316.0, 6646.0, 7282.0, 
6346.0, 6346.0, 6719.0, 7301.0, 
6371.0, 6371.0, 6710.0, 7292.0, 
